time_interval,requests,unique_ips,bot_ratio,bot_count,human_count,is_anomaly
2024-10-07 23:55:00,7846,1792,0.02523578893703798,198,7648,False
2024-10-08 00:00:00,999,522,0.03803803803803804,38,961,True
2024-10-08 00:05:00,17068,3077,0.03275134755097258,559,16509,False
2024-10-08 00:10:00,17687,3175,0.031039746706620682,549,17138,False
2024-10-08 00:15:00,17068,3061,0.033923131005390204,579,16489,False
2024-10-08 00:20:00,12714,2462,0.03067484662576687,390,12324,False
2024-10-08 00:40:00,4955,1357,0.03773965691220989,187,4768,False
2024-10-08 00:45:00,19937,3383,0.054872849475848924,1094,18843,False
2024-10-08 00:50:00,20261,3551,0.05137949755688268,1041,19220,False
2024-10-08 00:55:00,20754,3530,0.053580032764768235,1112,19642,False
2024-10-08 01:00:00,12128,2985,0.03092018469656992,375,11753,False
2024-10-08 01:05:00,21627,3876,0.02797429139501549,605,21022,False
2024-10-08 01:10:00,22338,4023,0.029143164114961054,651,21687,False
2024-10-08 01:15:00,22172,3838,0.03707378675807325,822,21350,False
2024-10-08 01:20:00,3284,1162,0.052679658952496954,173,3111,False
2024-10-08 01:25:00,202,180,0.039603960396039604,8,194,True
2024-10-08 01:30:00,22500,3889,0.03164444444444445,712,21788,False
2024-10-08 01:35:00,23647,4048,0.033873218590095996,801,22846,False
2024-10-08 01:40:00,24495,4207,0.028373137374974485,695,23800,False
2024-10-08 01:45:00,23494,4117,0.035540989188729034,835,22659,False
2024-10-08 01:50:00,78,75,0.02564102564102564,2,76,True
2024-10-08 01:55:00,25906,4461,0.03161429784605883,819,25087,False
2024-10-08 02:00:00,26415,4577,0.03361726291879614,888,25527,False
2024-10-08 02:05:00,26418,4680,0.026383526383526385,697,25721,False
2024-10-08 02:10:00,27187,4912,0.022657887961157905,616,26571,False
2024-10-08 02:15:00,64448,4967,0.02057472691161867,1326,63122,False
2024-10-08 02:20:00,76702,5017,0.009439128054027274,724,75978,False
2024-10-08 02:25:00,30537,5009,0.02144938926548122,655,29882,False
2024-10-08 02:30:00,33007,5217,0.032296179598267034,1066,31941,False
2024-10-08 02:35:00,58824,5352,0.02097783217734258,1234,57590,False
2024-10-08 02:40:00,62454,5554,0.02545873763089634,1590,60864,False
2024-10-08 02:45:00,75711,5624,0.02406519528205941,1822,73889,False
2024-10-08 02:50:00,45408,5828,0.01682522903453136,764,44644,False
2024-10-08 02:55:00,30924,5906,0.0057883844263355326,179,30745,False
2024-10-08 03:00:00,42837,6021,0.012045661460886616,516,42321,False
2024-10-08 03:05:00,55443,6311,0.010172609707266923,564,54879,False
2024-10-08 03:10:00,34486,6469,0.021081018384271878,727,33759,False
2024-10-08 03:15:00,35359,6585,0.02203116603976357,779,34580,False
2024-10-08 03:20:00,1520,915,0.01644736842105263,25,1495,False
2024-10-08 03:25:00,24564,4511,0.016446832763393582,404,24160,False
2024-10-08 03:30:00,65338,6937,0.019483302213107227,1273,64065,False
2024-10-08 03:35:00,37181,7130,0.011941583066620048,444,36737,False
2024-10-08 03:40:00,28701,5783,0.01724678582627783,495,28206,False
2024-10-08 03:50:00,43450,6069,0.01622554660529344,705,42745,False
2024-10-08 03:55:00,42055,7396,0.014956604446558079,629,41426,False
2024-10-08 04:00:00,38460,7351,0.01999479979199168,769,37691,False
2024-10-08 04:05:00,31113,6958,0.020730884196316652,645,30468,False
2024-10-08 04:10:00,41130,7729,0.01740821784585461,716,40414,False
2024-10-08 04:15:00,55509,7578,0.013763533841359058,764,54745,False
2024-10-08 04:20:00,39082,7562,0.010414001330535796,407,38675,False
2024-10-08 04:25:00,38410,7511,0.013902629523561572,534,37876,False
2024-10-08 04:30:00,37425,7242,0.016860387441549766,631,36794,False
2024-10-08 04:35:00,38034,7402,0.012883209759688699,490,37544,False
2024-10-08 04:40:00,53404,7409,0.013987716275934387,747,52657,False
2024-10-08 04:45:00,46813,7426,0.013222822720184563,619,46194,False
2024-10-08 04:50:00,46282,7348,0.018754591417829827,868,45414,False
2024-10-08 04:55:00,37946,7252,0.017235018183734782,654,37292,False
2024-10-08 05:00:00,25287,5396,0.02590263771898604,655,24632,False
2024-10-08 05:05:00,35601,7060,0.002949355355186652,105,35496,False
2024-10-08 05:10:00,37157,7317,0.0021799391770056784,81,37076,False
2024-10-08 05:15:00,29711,6233,0.014540069334589883,432,29279,False
2024-10-08 05:20:00,37661,7168,0.018958604391811157,714,36947,False
2024-10-08 05:25:00,12524,4184,0.017646119450654744,221,12303,False
2024-10-08 05:30:00,36997,7230,0.01624456036975971,601,36396,False
2024-10-08 05:35:00,36187,7037,0.014894851742338408,539,35648,False
2024-10-08 05:40:00,35959,7069,0.013904724825495703,500,35459,False
2024-10-08 05:45:00,54309,6918,0.01471211033162091,799,53510,False
2024-10-08 05:50:00,41579,7042,0.02111642896654561,878,40701,False
2024-10-08 05:55:00,35360,6831,0.017562217194570136,621,34739,False
2024-10-08 06:00:00,171,158,0.04678362573099415,8,163,True
2024-10-08 06:05:00,3872,1630,0.014979338842975207,58,3814,False
2024-10-08 06:10:00,33848,6641,0.017814937367052707,603,33245,False
2024-10-08 06:15:00,35203,6824,0.015850921796437805,558,34645,False
2024-10-08 06:20:00,10114,3303,0.016511765869092348,167,9947,False
2024-10-08 06:25:00,34565,6747,0.01935483870967742,669,33896,False
2024-10-08 06:30:00,34346,6738,0.022826530018051593,784,33562,False
2024-10-08 06:35:00,48394,6576,0.020808364673306608,1007,47387,False
2024-10-08 06:40:00,52309,6565,0.01821866218050431,953,51356,False
2024-10-08 06:45:00,34147,6590,0.020265323454476236,692,33455,False
2024-10-08 06:50:00,55129,6542,0.01975366866803316,1089,54040,False
2024-10-08 06:55:00,67876,6590,0.02295362130944664,1558,66318,False
2024-10-08 07:00:00,59565,6846,0.03112566104255855,1854,57711,False
2024-10-08 07:05:00,69569,7376,0.019908292486596042,1385,68184,False
2024-10-08 07:10:00,42714,7156,0.020859671302149177,891,41823,False
2024-10-08 07:15:00,64264,7591,0.0189686294037097,1219,63045,False
2024-10-08 07:20:00,83512,8010,0.01788964460197337,1494,82018,False
2024-10-08 07:25:00,45417,7733,0.022722769007199946,1032,44385,False
2024-10-08 07:30:00,40975,7742,0.021037217815741305,862,40113,False
2024-10-08 07:35:00,23088,5340,0.022002772002772,508,22580,False
2024-10-08 07:40:00,56964,6828,0.020837722070079348,1187,55777,False
2024-10-08 07:45:00,71060,6713,0.02319166901210245,1648,69412,False
2024-10-08 07:50:00,64633,6735,0.020732443179180913,1340,63293,False
2024-10-08 07:55:00,141193,6920,0.017217567443145197,2431,138762,False
2024-10-08 08:00:00,114466,6967,0.027449198888752992,3142,111324,False
2024-10-08 08:05:00,51800,5895,0.02225868725868726,1153,50647,False
2024-10-08 08:10:00,72254,6786,0.01918232900600659,1386,70868,False
2024-10-08 08:15:00,57636,6223,0.01851273509612048,1067,56569,False
2024-10-08 08:20:00,7636,2375,0.022132006286013618,169,7467,False
2024-10-08 08:25:00,35883,6795,0.020009475238971102,718,35165,False
2024-10-08 08:30:00,35315,6524,0.022709896644485347,802,34513,False
2024-10-08 08:35:00,56885,6682,0.025982244880021096,1478,55407,False
2024-10-08 08:40:00,69054,6521,0.022446201523445418,1550,67504,False
2024-10-08 08:45:00,25188,4942,0.019572812450373192,493,24695,False
2024-10-08 08:50:00,30382,5999,0.020110591797775,611,29771,False
2024-10-08 08:55:00,33880,6512,0.013636363636363636,462,33418,False
2024-10-08 09:00:00,56248,6610,0.0270054046366093,1519,54729,False
2024-10-08 09:05:00,33795,6506,0.017546974404497706,593,33202,False
2024-10-08 09:10:00,33351,6449,0.017210878234535695,574,32777,False
2024-10-08 09:15:00,34480,6502,0.01441415313225058,497,33983,False
2024-10-08 09:20:00,35139,6606,0.016676627109479494,586,34553,False
2024-10-08 09:25:00,50645,5841,0.01565801164971863,793,49852,False
2024-10-08 09:30:00,36513,6851,0.017719716265439705,647,35866,False
2024-10-08 09:35:00,13773,3424,0.016554127641036812,228,13545,False
2024-10-08 09:50:00,26558,3369,0.01596505760975977,424,26134,False
2024-10-08 09:55:00,40655,6822,0.030721928422088304,1249,39406,False
2024-10-08 10:00:00,15581,3713,0.02920223348950645,455,15126,False
2024-10-08 10:15:00,5665,1981,0.018534863195057368,105,5560,False
2024-10-08 10:20:00,36672,6920,0.017779232111692845,652,36020,False
2024-10-08 10:25:00,31391,6236,0.02105699085725208,661,30730,False
2024-10-08 10:40:00,17018,3956,0.0218004465859678,371,16647,False
2024-10-08 10:45:00,44931,6880,0.024860341412387885,1117,43814,False
2024-10-08 10:50:00,65891,7047,0.02508688591765188,1653,64238,False
2024-10-08 10:55:00,39246,7258,0.024384650665035926,957,38289,False
2024-10-08 11:00:00,45240,7026,0.02385057471264368,1079,44161,False
2024-10-08 11:05:00,84766,6980,0.025033621971073308,2122,82644,False
2024-10-08 11:10:00,84662,6964,0.02227681840731379,1886,82776,False
2024-10-08 11:15:00,55505,7089,0.027258805513016845,1513,53992,False
2024-10-08 11:20:00,31276,5209,0.02765698938483182,865,30411,False
2024-10-08 11:25:00,80424,7277,0.03288819257932955,2645,77779,False
2024-10-08 11:30:00,103312,7341,0.025911801146043054,2677,100635,False
2024-10-08 11:35:00,75326,7186,0.018320367469399676,1380,73946,False
2024-10-08 11:40:00,53372,6593,0.017349921307052388,926,52446,False
2024-10-08 11:50:00,40012,4521,0.016645006498050584,666,39346,False
2024-10-08 11:55:00,77888,7498,0.006239728841413311,486,77402,False
2024-10-08 12:00:00,108526,7500,0.016401599616681715,1780,106746,False
2024-10-08 12:05:00,91198,7744,0.01440821070637514,1314,89884,False
2024-10-08 12:10:00,69611,7877,0.01422189021849995,990,68621,False
2024-10-08 12:15:00,46866,7827,0.018776938505526395,880,45986,False
2024-10-08 12:20:00,17389,5127,0.014434412559664156,251,17138,False
2024-10-08 12:25:00,41854,7909,0.01036937927079849,434,41420,False
2024-10-08 12:30:00,25629,6360,0.011510398376838737,295,25334,False
2024-10-08 12:35:00,64226,7965,0.01650421947497898,1060,63166,False
2024-10-08 12:40:00,79140,8179,0.014392216325499115,1139,78001,False
2024-10-08 12:45:00,75106,8185,0.014805741219077038,1112,73994,False
2024-10-08 12:50:00,28006,5738,0.028743840605584516,805,27201,False
2024-10-08 12:55:00,13790,3771,0.011457577955039884,158,13632,False
2024-10-08 13:00:00,58584,8216,0.012460740133824935,730,57854,False
2024-10-08 13:05:00,100761,8242,0.014162225464217306,1427,99334,False
2024-10-08 13:10:00,84093,8459,0.012652658366332514,1064,83029,False
2024-10-08 13:15:00,33989,7587,0.015887493012445204,540,33449,False
2024-10-08 13:20:00,46429,8776,0.012987572422408408,603,45826,False
2024-10-08 13:25:00,38695,8229,0.01584184003101176,613,38082,False
2024-10-08 13:30:00,45441,8693,0.017385180783873595,790,44651,False
2024-10-08 13:35:00,22189,5207,0.018072017666411287,401,21788,False
2024-10-08 13:40:00,30511,6525,0.016649732883222444,508,30003,False
2024-10-08 13:45:00,44654,8724,0.014645944372284678,654,44000,False
2024-10-08 13:50:00,7525,2683,0.010099667774086378,76,7449,False
2024-10-08 13:55:00,47790,9175,0.011592383343795773,554,47236,False
2024-10-08 14:00:00,35516,8110,0.016724856402748057,594,34922,False
2024-10-08 14:05:00,48839,9280,0.015458956981101168,755,48084,False
2024-10-08 14:10:00,51202,8642,0.012870590992539354,659,50543,False
2024-10-08 14:15:00,49373,9460,0.015858870232718286,783,48590,False
2024-10-08 14:20:00,42552,9095,0.014758413235570596,628,41924,False
2024-10-08 14:25:00,50162,9682,0.003189665483832383,160,50002,False
2024-10-08 14:30:00,52827,10240,0.007552955874836731,399,52428,False
2024-10-08 14:35:00,62831,10190,0.01422864509557384,894,61937,False
2024-10-08 14:40:00,54102,10045,0.01650585930279842,893,53209,False
2024-10-08 14:45:00,64972,10243,0.011805085267499847,767,64205,False
2024-10-08 14:50:00,101060,10447,0.010864832772610331,1098,99962,False
2024-10-08 14:55:00,102912,10101,0.0012437810945273632,128,102784,False
2024-10-08 15:00:00,45695,8265,0.002844950213371266,130,45565,False
2024-10-08 15:05:00,52045,9991,0.008896147564607552,463,51582,False
2024-10-08 15:10:00,39008,7924,0.016047990155865464,626,38382,False
2024-10-08 15:15:00,42614,8504,0.012883090064298119,549,42065,False
2024-10-08 15:20:00,35921,7432,0.011469613874892124,412,35509,False
2024-10-08 15:25:00,56735,10554,0.012972591874504275,736,55999,False
2024-10-08 15:30:00,56455,10707,0.012027278363298203,679,55776,False
2024-10-08 15:35:00,56989,10762,0.012125146958184913,691,56298,False
2024-10-08 15:40:00,57264,10671,0.013883067896060352,795,56469,False
2024-10-08 15:45:00,56687,10542,0.01857568754740946,1053,55634,False
2024-10-08 15:50:00,59598,11217,0.011929930534581697,711,58887,False
2024-10-08 15:55:00,30694,8155,0.010360331009317781,318,30376,False
2024-10-08 16:00:00,63948,11834,0.009554638143491587,611,63337,False
2024-10-08 16:05:00,72774,13751,0.010663148926814522,776,71998,False
2024-10-08 16:10:00,79941,15819,0.00793084900113834,634,79307,False
2024-10-08 16:15:00,4107,2164,0.0019478938397857316,8,4099,False
2024-10-08 16:20:00,131371,12338,0.006059175921626539,796,130575,False
2024-10-08 16:25:00,40529,8444,0.010042192010659035,407,40122,False
2024-10-08 16:30:00,65536,12135,0.0112762451171875,739,64797,False
2024-10-08 16:35:00,34020,7467,0.010728982951205173,365,33655,False
2024-10-08 16:40:00,40330,8428,0.01011653855690553,408,39922,False
2024-10-08 17:00:00,48911,9858,0.01028398519760381,503,48408,False
2024-10-08 17:05:00,124874,11153,0.008488556464916636,1060,123814,False
2024-10-08 17:10:00,82683,10840,0.010413265121004317,861,81822,False
2024-10-08 17:15:00,62097,11199,0.011417620819041177,709,61388,False
2024-10-08 17:20:00,83284,10669,0.013832188655684165,1152,82132,False
2024-10-08 17:25:00,82361,8307,0.009373368463228955,772,81589,False
2024-10-08 17:40:00,36978,7561,0.01271026015468657,470,36508,False
2024-10-08 17:45:00,44942,8584,0.014374082150327087,646,44296,False
2024-10-08 18:00:00,37708,7250,0.01129733743502705,426,37282,False
2024-10-08 18:05:00,103411,10375,0.013132065254179924,1358,102053,False
2024-10-08 18:10:00,99704,10172,0.013600256760009628,1356,98348,False
2024-10-08 18:15:00,99362,10743,0.010899539059197681,1083,98279,False
2024-10-08 18:20:00,11520,3532,0.009461805555555555,109,11411,False
2024-10-08 18:25:00,16384,4358,0.0093994140625,154,16230,False
2024-10-08 18:45:00,11584,3440,0.007510359116022099,87,11497,False
2024-10-08 18:50:00,61597,10687,0.010503758299917204,647,60950,False
2024-10-08 18:55:00,58256,10040,0.011586789343586926,675,57581,False
2024-10-08 19:00:00,96758,9574,0.011988672771243722,1160,95598,False
2024-10-08 19:05:00,17930,4500,0.009481316229782488,170,17760,False
2024-10-08 19:15:00,59209,5238,0.011146954010370046,660,58549,False
2024-10-08 19:20:00,132822,7773,0.018046709129511677,2397,130425,False
2024-10-08 19:25:00,57685,5197,0.010782699141891306,622,57063,False
2024-10-08 19:30:00,10052,2830,0.014424990051730998,145,9907,False
2024-10-08 19:35:00,38901,6918,0.015089586385954088,587,38314,False
2024-10-08 19:40:00,25738,5042,0.014803014997280286,381,25357,False
2024-10-08 19:55:00,28424,4409,0.017837039121868844,507,27917,False
2024-10-08 20:00:00,63948,5815,0.012885469443923188,824,63124,False
2024-10-08 20:05:00,61256,5550,0.012537547342301163,768,60488,False
2024-10-08 20:10:00,22252,2732,0.017706273593384864,394,21858,False
2024-10-08 20:20:00,28592,5153,0.020565193060996082,588,28004,False
2024-10-08 20:25:00,28011,4980,0.023383670700796114,655,27356,False
2024-10-08 20:30:00,20094,3768,0.03199960187120533,643,19451,False
2024-10-08 20:40:00,7889,1966,0.03561921663075168,281,7608,False
2024-10-08 20:45:00,24189,4159,0.03319690768531151,803,23386,False
2024-10-08 20:50:00,24251,4080,0.030060616057069812,729,23522,False
2024-10-08 20:55:00,22947,4015,0.02636510219200767,605,22342,False
2024-10-08 21:00:00,15383,2917,0.04231944354157186,651,14732,False
2024-10-08 21:05:00,21120,3688,0.04081439393939394,862,20258,False
2024-10-08 21:10:00,21575,3738,0.037219003476245655,803,20772,False
2024-10-08 21:15:00,20090,3513,0.043802887008461924,880,19210,False
2024-10-08 21:20:00,3752,1134,0.040245202558635396,151,3601,False
2024-10-08 21:35:00,6050,1401,0.041487603305785124,251,5799,False
2024-10-08 21:40:00,17217,2996,0.013533135854097694,233,16984,False
2024-10-08 21:45:00,24009,2841,0.0392352867674622,942,23067,False
2024-10-08 21:50:00,33616,2779,0.04450261780104712,1496,32120,False
2024-10-08 21:55:00,33170,2766,0.042387699728670486,1406,31764,False
2024-10-08 22:00:00,24795,2705,0.0573502722323049,1422,23373,False
2024-10-08 22:05:00,16537,2704,0.04746931124145855,785,15752,False
2024-10-08 22:10:00,22742,2533,0.04040981444024272,919,21823,False
2024-10-08 22:15:00,31078,2480,0.05116159341012935,1590,29488,False
2024-10-08 22:20:00,30406,2548,0.038545024008419394,1172,29234,False
2024-10-08 22:25:00,24701,2541,0.02692198696409052,665,24036,False
2024-10-08 22:30:00,15239,2480,0.045147319377911936,688,14551,False
2024-10-08 22:35:00,16215,2405,0.05291396854764107,858,15357,False
2024-10-08 22:40:00,15225,2412,0.04013136288998358,611,14614,False
2024-10-08 22:45:00,14974,2473,0.03559503138773875,533,14441,False
2024-10-08 22:50:00,15040,2446,0.04202127659574468,632,14408,False
2024-10-08 22:55:00,14530,2373,0.04322092222986924,628,13902,False
2024-10-08 23:00:00,14309,2322,0.05094695646096862,729,13580,False
2024-10-08 23:05:00,14877,2352,0.04066680110237279,605,14272,False
2024-10-08 23:10:00,15397,2426,0.03318828343183737,511,14886,False
2024-10-08 23:20:00,13927,2224,0.04983126301428879,694,13233,False
2024-10-08 23:25:00,14960,2382,0.04124331550802139,617,14343,False
2024-10-08 23:30:00,15388,2436,0.042500649857031454,654,14734,False
2024-10-08 23:35:00,15062,2472,0.02961094144203957,446,14616,False
2024-10-08 23:40:00,17677,2510,0.04084403462125926,722,16955,False
2024-10-08 23:45:00,22351,2489,0.03181065724128675,711,21640,False
2024-10-08 23:50:00,17067,2578,0.03621023026894006,618,16449,False
2024-10-08 23:55:00,15325,2504,0.018466557911908647,283,15042,False
2024-10-09 00:00:00,16607,2566,0.04576383452760884,760,15847,False
2024-10-09 00:05:00,17795,2625,0.04422590615341388,787,17008,False
2024-10-09 00:10:00,17051,2529,0.039352530643364025,671,16380,False
2024-10-09 00:15:00,17175,2713,0.026317321688500726,452,16723,False
2024-10-09 00:20:00,17270,2684,0.031615518239722064,546,16724,False
2024-10-09 00:25:00,17386,2680,0.02617048199700909,455,16931,False
2024-10-09 00:30:00,18298,2689,0.03524975407148322,645,17653,False
2024-10-09 00:35:00,18596,2789,0.031458378145837816,585,18011,False
2024-10-09 00:40:00,6593,1422,0.030486880024268165,201,6392,False
2024-10-09 00:50:00,18202,2976,0.03005164267662894,547,17655,False
2024-10-09 00:55:00,19411,3215,0.027252588738344238,529,18882,False
2024-10-09 01:00:00,20955,3356,0.04476258649486996,938,20017,False
2024-10-09 01:05:00,21114,3430,0.029269678886047173,618,20496,False
2024-10-09 01:10:00,21847,3551,0.03181214812102348,695,21152,False
2024-10-09 01:15:00,22366,3715,0.025440400608065815,569,21797,False
2024-10-09 01:20:00,22781,3707,0.025767086607260438,587,22194,False
2024-10-09 01:25:00,23517,3939,0.020028064804184207,471,23046,False
2024-10-09 01:30:00,23590,3808,0.025476896990250106,601,22989,False
2024-10-09 01:35:00,24556,4054,0.024841179345170224,610,23946,False
2024-10-09 01:40:00,11037,2297,0.017577240192081182,194,10843,False
2024-10-09 02:05:00,7287,1831,0.02003567997804309,146,7141,False
2024-10-09 02:10:00,28244,4598,0.022163999433508,626,27618,False
2024-10-09 02:15:00,52127,4819,0.021179043489938036,1104,51023,False
2024-10-09 02:20:00,53790,4791,0.011154489682097044,600,53190,False
2024-10-09 02:25:00,58392,5005,0.011302918207973694,660,57732,False
2024-10-09 02:30:00,47259,5084,0.023106709833047672,1092,46167,False
2024-10-09 02:35:00,2387,1081,0.0213657310431504,51,2336,False
2024-10-09 02:40:00,21554,3790,0.02329034054003897,502,21052,False
2024-10-09 02:45:00,34058,5304,0.021052322508661694,717,33341,False
2024-10-09 02:50:00,15882,3160,0.010640977206900893,169,15713,False
2024-10-09 03:00:00,25864,4523,0.0017012063099288586,44,25820,False
2024-10-09 03:05:00,57876,5870,0.005062547515377704,293,57583,False
2024-10-09 03:10:00,112055,5778,0.02336352683949846,2618,109437,False
2024-10-09 03:15:00,110931,5892,0.02095897449766071,2325,108606,False
2024-10-09 03:20:00,54844,5274,0.01885347531179345,1034,53810,False
2024-10-09 03:25:00,13642,3107,0.003738454772027562,51,13591,False
2024-10-09 03:30:00,40218,6386,0.018399721517728382,740,39478,False
2024-10-09 03:35:00,57317,6476,0.014637891027094929,839,56478,False
2024-10-09 03:40:00,83958,6592,0.014435789323233045,1212,82746,False
2024-10-09 03:45:00,79596,6473,0.007789336147545103,620,78976,False
2024-10-09 03:50:00,12675,2934,0.02106508875739645,267,12408,False
2024-10-09 03:55:00,43123,6786,0.018435637594787006,795,42328,False
2024-10-09 04:00:00,26122,4826,0.01657606615113697,433,25689,False
2024-10-09 04:05:00,25997,4917,0.01230911258991422,320,25677,False
2024-10-09 04:10:00,42645,7053,0.013624105991323718,581,42064,False
2024-10-09 04:15:00,41619,6861,0.01174944136091689,489,41130,False
2024-10-09 04:20:00,41342,6790,0.007885443374776256,326,41016,False
2024-10-09 04:30:00,30494,5473,0.015084934741260575,460,30034,False
2024-10-09 04:35:00,41720,7021,0.013279002876318313,554,41166,False
2024-10-09 04:40:00,1514,953,0.009907529722589167,15,1499,False
2024-10-09 04:45:00,39294,6800,0.008983559831017458,353,38941,False
2024-10-09 04:50:00,39085,6639,0.010617884098759115,415,38670,False
2024-10-09 04:55:00,27702,5211,0.012670565302144249,351,27351,False
2024-10-09 05:00:00,41942,6988,0.022078107863239712,926,41016,False
2024-10-09 05:05:00,38831,6819,0.0019829517653421236,77,38754,False
2024-10-09 05:10:00,40592,6908,0.0004927079227433977,20,40572,False
2024-10-09 05:15:00,15275,4385,0.010016366612111293,153,15122,False
2024-10-09 05:20:00,38967,6661,0.016475479251674495,642,38325,False
2024-10-09 05:25:00,34259,5978,0.02171692110102455,744,33515,False
2024-10-09 05:35:00,19789,4136,0.015816867956945778,313,19476,False
2024-10-09 05:40:00,37555,6407,0.017414458793769138,654,36901,False
2024-10-09 05:55:00,8981,2421,0.025052889433247967,225,8756,False
2024-10-09 06:00:00,36637,6476,0.024510740508229385,898,35739,False
2024-10-09 06:05:00,36655,6469,0.018005729095621335,660,35995,False
2024-10-09 06:10:00,38255,6542,0.01714808521761861,656,37599,False
2024-10-09 06:15:00,38547,6715,0.014190468778374451,547,38000,False
2024-10-09 06:20:00,6759,2748,0.016866400355082113,114,6645,False
2024-10-09 06:25:00,35637,6357,0.01296405421331762,462,35175,False
2024-10-09 06:30:00,36232,6365,0.015731949657761094,570,35662,False
2024-10-09 06:35:00,43677,6360,0.012775602719967031,558,43119,False
2024-10-09 06:40:00,29074,5510,0.012382197152094656,360,28714,False
2024-10-09 06:45:00,35700,6364,0.013445378151260505,480,35220,False
2024-10-09 06:50:00,25338,4929,0.01176099139632173,298,25040,False
2024-10-09 06:55:00,12842,3043,0.012381249026631366,159,12683,False
2024-10-09 07:00:00,44556,6405,0.013174432175240147,587,43969,False
2024-10-09 07:05:00,102613,6513,0.012201183085963766,1252,101361,False
2024-10-09 07:10:00,96686,6393,0.010311730757296817,997,95689,False
2024-10-09 07:15:00,25318,4930,0.010743344655975985,272,25046,False
2024-10-09 07:30:00,79473,5065,0.017175644558529313,1365,78108,False
2024-10-09 07:35:00,81097,6454,0.015302662243979432,1241,79856,False
2024-10-09 07:40:00,43740,6430,0.011545496113397348,505,43235,False
2024-10-09 07:45:00,35507,6363,0.013011518855436955,462,35045,False
2024-10-09 07:50:00,21462,4445,0.012953126456061876,278,21184,False
2024-10-09 07:55:00,26376,4995,0.012359720958447073,326,26050,False
2024-10-09 08:00:00,35680,6447,0.013536995515695068,483,35197,False
2024-10-09 08:05:00,19864,4174,0.013844140153040677,275,19589,False
2024-10-09 08:10:00,34756,3772,0.010127747727011164,352,34404,False
2024-10-09 08:15:00,49202,6292,0.013312466972887281,655,48547,False
2024-10-09 08:20:00,18900,4640,0.01328042328042328,251,18649,False
2024-10-09 08:25:00,35096,6450,0.013477319352632779,473,34623,False
2024-10-09 08:30:00,31580,5867,0.015674477517416085,495,31085,False
2024-10-09 08:35:00,26056,5013,0.012703408044212465,331,25725,False
2024-10-09 08:40:00,70017,6230,0.017624291243555138,1234,68783,False
2024-10-09 08:45:00,104625,6363,0.014050179211469534,1470,103155,False
2024-10-09 08:50:00,84849,6430,0.012209925868307228,1036,83813,False
2024-10-09 08:55:00,92644,6517,0.006336082207158585,587,92057,False
2024-10-09 09:00:00,106848,6481,0.01535826594788859,1641,105207,False
2024-10-09 09:05:00,63682,6696,0.013127728400489935,836,62846,False
2024-10-09 09:10:00,19309,4927,0.013361644828836294,258,19051,False
2024-10-09 09:15:00,36253,6615,0.01310236394229443,475,35778,False
2024-10-09 09:20:00,23431,5332,0.011949980794673723,280,23151,False
2024-10-09 09:25:00,36554,6695,0.012337911035727964,451,36103,False
2024-10-09 09:30:00,32811,6144,0.020084727682789308,659,32152,False
2024-10-09 09:35:00,22425,4613,0.012441471571906355,279,22146,False
2024-10-09 09:40:00,36145,6602,0.007691243602157975,278,35867,False
2024-10-09 09:45:00,43499,6527,0.010368054438033058,451,43048,False
2024-10-09 09:50:00,36803,6568,0.020079884792000652,739,36064,False
2024-10-09 09:55:00,37524,6650,0.019560814412109582,734,36790,False
2024-10-09 10:00:00,36852,6468,0.013296428959079561,490,36362,False
2024-10-09 10:05:00,36271,6485,0.01618372804720024,587,35684,False
2024-10-09 10:10:00,37362,6602,0.014239066431133237,532,36830,False
2024-10-09 10:15:00,37677,6709,0.013244154258566234,499,37178,False
2024-10-09 10:20:00,54525,6706,0.01265474552957359,690,53835,False
2024-10-09 10:25:00,38673,6782,0.011041294960308225,427,38246,False
2024-10-09 10:30:00,38599,6873,0.015492629342729086,598,38001,False
2024-10-09 10:35:00,50249,6867,0.01777149794025752,893,49356,False
2024-10-09 10:40:00,66024,6742,0.015146007512419726,1000,65024,False
2024-10-09 10:45:00,76162,6839,0.016780021533047976,1278,74884,False
2024-10-09 10:50:00,54586,6522,0.014527534532664053,793,53793,False
2024-10-09 10:55:00,24215,4943,0.016105719595292174,390,23825,False
2024-10-09 11:00:00,37703,6866,0.016868684189587035,636,37067,False
2024-10-09 11:05:00,20002,4339,0.01854814518548145,371,19631,False
2024-10-09 11:15:00,18821,3222,0.012486052813346794,235,18586,False
2024-10-09 11:20:00,78122,7175,0.013312511200430097,1040,77082,False
2024-10-09 11:25:00,72600,6721,0.01581267217630854,1148,71452,False
2024-10-09 11:30:00,4817,1857,0.014739464396927549,71,4746,False
2024-10-09 11:35:00,38563,7058,0.01273241189741462,491,38072,False
2024-10-09 11:40:00,32879,6215,0.01362571854375133,448,32431,False
2024-10-09 11:45:00,30127,5587,0.03375709496464965,1017,29110,False
2024-10-09 11:50:00,41580,7297,0.01418951418951419,590,40990,False
2024-10-09 11:55:00,38830,7168,0.0073139325263971156,284,38546,False
2024-10-09 12:00:00,74623,6994,0.014700561489085134,1097,73526,False
2024-10-09 12:05:00,44016,7018,0.014290258087968011,629,43387,False
2024-10-09 12:10:00,31838,6108,0.0155160500031409,494,31344,False
2024-10-09 12:20:00,3656,1561,0.015043763676148797,55,3601,False
2024-10-09 12:25:00,40217,7291,0.011562274659969665,465,39752,False
2024-10-09 12:30:00,39755,7268,0.011998490755879764,477,39278,False
